First_line,Author,References_or_purpose,TiS,AHB,AoV,All_together_books,NCH,Iona_books,CH4,UMH,VU_MV,StJ_StS,Lutheran_sources,Evangelical_Lutheran_Worship,Alleluia_Aotearoa_Faith_Forever_Singing,StF_FwS,Hymns_for_a_Pilgrim_People_Congregational,Presbyterian_Hymnal,Gather_2nd_Ed,Gather_comprehensive,Gather_Comprehensive_2,Ritual_Song,CP_Canada,CP_England,Column_24,Chalice,Zion_Still_Sings,The_Source,URW,Column_29,StF,Column_31,MP,Comments,Column_39,Column_40
Lord for the years your love has kept and guided,(Dudley-Smith),Ps 33; Ps 90:1; Ps 103:1-5; Isa 43:18-19; Heb 11:29 - 12:2; Heb 4:12-16; Phil 1:21-30; Phil 3:4b-14,,,,,,,CH159,,,,,,,A&M715,,,,,,,,CP(E) 81,W&R70,,SP289,Srce439,,,StF470,Lau942,MP428,"Very traditional, but good words. Some lack of inclusive language that could easily be fixed. Sung to a well-known hymn tune (O PERFECT LOVE).",http://www.oremus.org/hymnal/l/l263.html,
Lord for tomorrow and its needs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau940,,,,
Lord From the depths I cry to you,(Scottish Psalter),,,,,,,,CH087,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord glorify your name,Hartmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,
Lord God almighty Father of all mercies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP878,,,
Lord God Almighty Saviour Redeemer,(Huisman),,,,,,,,CH499,,,,,,,SFFS 2006,,,,,,,,,,,,,,,,,,Much better songs for this passage out there.,,
Lord God the Holy Ghost,(Montgomery),,TiS 404,AHB 317,,,,,,,,,LBW162,,,,,,,,,,,,,,,,,,,,,Underwhelming,,
Lord God to you our hearts we raise,,,,AHB 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord God you love us / Toi tu nous aimes,(Berthier),Hosea 2:14-20; John 3:1-17; Romans 5:1-11; 1John 4:7-21,,Taizé,,,,,,,MV100,,,,,,,,,,,,,,,,,,,,,Lau782,,,,
Lord God you now have set your servant free,(Whitney),Lk 2:29-35;,TiS 733,,,,,,,,VU903,,,,,,,PH604,,,,,,,,,,,,82Hml-499,,,,Tune tricky,,
Lord have mercy,(MacMillan),,,,,,,,CH648,,,,,,,,,,,,,,,,,,,Srce440,,,,,,Simple minor key Kyrie. Written in English,,
Lord have mercy,,,,,,,,,,,,,,,,,,GtG551,,,,,,,,,,,,,,,,LAND OF REST,,
Lord Have Mercy,(Pardini),,,,,,,,,,,,,,,,,GtG575,,,,,,,,,,,,,,,,,,
Lord Have Mercy,(Brumm),Ps 51; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS051I,,,,,,,A simple call and response Kyrie. Good for kids.,,
Lord have mercy,,,,,,,,,,,,,,,,A&M370,,,,,,,,,,,,,,,,,,,,
Lord have mercy,(Everett / Snodgrass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music by Heart 23,,,,Good for prayer of confession; will need a little time to teach the two congregational parts.,,
Lord have mercy,(Haugen / Mensah),,,,,,,,,,,,,,GA105,,,,,,,,,,,,,,,,,,,This looks like it could be really interesting and good.,,
Lord have mercy,,Ps 57:1,,,,ATN 11,,,,UMH482,,,,,,,,,,,,,,,,,,,,,,,,KRIEWALD,,
Lord Have Mercy,(Talbot),Lk 18:9-14,,,,,,,,,,,,,,,,,,,,,,,W&R375,,,,,,,,,,,
Lord Have Mercy ,(Weaver),,,,,,,,,,,,,,,,,PH565,,,,,,,,,,,,,,,,,,
Lord Have Mercy ,,,,,,,,,,,,,,,,,,PH573,,,,,,,,,,,,,,,,,,
Lord have mercy (Heritage Mass),(Alstott),,TiS 759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord have mercy (Markland),(Markland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP429,,,
Lord have mercy (Shalom setting),(Smith),,TiS 758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Have Mercy (Singapore),(Lim),Kyrie,,,,,,,,,,,,,,,,,,,,,,,,,,STB118,,,,,,"This is beautiful. The refrain would work well on its own, or you could use it togeher with a cantor singing some or all of the verses. ",,
Lord have mercy / Kyrie eleison,,,,,,,,,,,,StS068,,,,,,,,,,,,,,,,,,,,,,,,
Lord Have Mercy / Nkosi nkosi yiba nenceba,(South African),Ps 51; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS051G,,,,,,,,,
Lord have mercy / Senor ten piedad,(Ruiz),,,,,,,,,,,,WoV605,,,,,,,,,,,,,,,,,,,,,,,
Lord have mercy / Swamin wahanse,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB300,,,,,,,,
Lord have mercy / Uru bayo,(Ekka),Kyrie,,,,,,,,,,,,,,,,,,,,,,,,,,STB124,,,,,,A Kyrie from India in the Kurukh language. It doesn't really work in English. This will need to be taught.,,
Lord have mercy Christ has mercy,Singapura,,,,,,,,,,,,,,,SFFS 2277,,GtG576,,,,,,,,Cha299,,,,,,,,Words are not quite right for me.,,
Lord have mercy Christ have mercy,(Merritt),,,,,,,,,,VU947,,,,,,,,,,,,,,,,,,,,,,,Need to check the tune.,,
Lord have mercy have mercy upon us,(Kolisis),,,,,,,,CH781,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord have mercy on me,(Grullon),Ps 51; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS051E,,,,,,,,,
Lord have mercy on us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP430,,,
Lord have mercy on us,(Loh),Kyrie,,,,,,,,,,,,,,,,,,,,,,,,,,STB121,,,,,,"A simple Kyrie, based on a Saisiat melody. Also with Taiwanese lyrics. ",,
Lord have mercy on us / Ch'iu Chu Lienmin,,,,,,,,Iona (SBL),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord have mercy on your people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau27,,,,
Lord Have Mercy upon us,(Merbecke),,,,,,NCH749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Have Mercy upon us,(6th Century),,,,,,NCH750,,,,,,,,,,,,,,,,,,,,,,,,,,,Need to check tune.,,
Lord Have Mercy upon Us,(Willan),,,,,,,,,,,,,,,,,,,,,,,,,Cha300,,,,,,,,,,
Lord Have Mercy Upon Us ,,,,,,,,,,,,,,,,,,PH572,,,,,,,,,,,,,,,,,,
Lord Have Mercy Upon Us ,,Ps 41,,,,,,,,,,,,,,,,PH574,,,,,,,,,,,,,,,,,,
Lord Heal My Soul,,,,,,,,,,,,,,,,,,,G(II)48,GC50,,,,,,,,,,,,,,,,
Lord heal my soul for I have sinned against you,,Ps 41,TiS 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plainchant,,
Lord hear my prayer! My cry shall come before you,(Idle),,,,,,,,CH066,,,,,,,,,,,,,,,,,,,,,,,,,Quite strong and formal words. Could be fine.,,
Lord hear my praying listen to me,(Mann),Ps 73 ; Ps 86:1-7; Matt 25:31-40; Ps 2; Ps 137; Matt 25:31-46; 2 Co 1:8-11; Amos 5:10-15; Amos 6:4-7; Heb 13:1-3; James 5:1-6,TiS 689,,,ATE 286 / GtB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong words of lamentation. Tune is fairly straightforward.,,
Lord hear our cry,,,,,,,,,,,,,,,,A&M404,,,,,,,,,,,SP205,,,,,,,,,
Lord hear our prayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau547,,,,
Lord hear our prayer,(Lawton),,,,,,,,,,,,,,,,,,,,GC(II)554,G(3)664,,,,,,,,,,,,"Good if you'd like an alternative to the Taizé ""O Lord hear my prayer"". Simple words. Could be used as a response during intercessory prayers.",,
Lord help me to know your presence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP879,,,
Lord how can I repay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau620,,,,
Lord how you came and rescued me ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-386,,,,,,,,
Lord I bring my songs to you,(Post),Ps 34; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS034D,,,,,,,,,
Lord I come before you / Lord have mercy,(Abraham),,,,,ATFG516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord I come before your throne of grace,(Critchley),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF058,,,,,
Lord I Come To You,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce441,,,,,,,,
Lord I come to you (Power of your love),(Bullock),Ps 51; Isa 40:25-31; 2 Co 12:8-11; Lk 15:11-32; 1 Co 13:8-13; 2 Co 3:12-16; Ro 12:1-2; Eph 1:17-19; 1John 4:16-21; 1 Co 13:1-13; Ps 51:1-12; Ro 12:1-8,TiS 685,,AoVNG130,,,,,,,,,,,,,,,,,,,,W&R467,,,Srce564,,,,,MP880,"This song is really okay, but is a bit individualistic and probably many in our congregation have some Hillsong baggage that makes it hard to sing. There is a rewritten version by Geoff available on the Internet, but it doesn't scan as well.",,
Lord I come to you let my heart be changed renewed,Geoff Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF471,,,,,
Lord I gladly trust,,Ps 25; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS025B,,,,,,,,,
Lord I have made thy word my choice,,,,,,,,,,,,,,,,A&M382,,,,,,,,CP(E) 504,,,,,,,,,,,,
Lord I know you see all that troubles me,Kaskinen,,,,,ATE 289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord I lift my voice in praise to you ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-387,,,,,,,,
Lord I Lift Your Name on High,(Founds),,,,,,,,CH558,,,,,ELW857,,A&M716 / SFFS 2088,HPP71,,,,,G(3)602,,,W&R88,,,Srce442,,,StF332,,MP881,,,
Lord I long to see you glorified ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-388,,,,,,,,
Lord I love you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP432,,,
Lord I Love Your Commands,(Guimont),,,,,,,,,,,,,,,,,,G(II)104,GC117,,,,,,,,,,,,,,,,
Lord I pray if today,(Keegstra-DeBoer),Ps 40:1-11; Ps 126:2; Isa 30:21; ,,,,,,,CH541,,,,,,,,,,,,,,,,,,,,,,,,,"Very simple words, quite child like, but memorable.",,
Lord I thank you for your faithfulness and love,(Heagney),Ps 137,,,,,,,,,,,,,GA080,,,,,,,,,,,,,,,,,,,Doesn't grab me; pretty straightforward,This is also in New Song in an Ancient Land Vol 1 (in the Liturgy Library at BUC).,
Lord I want to be a Christian,(African-American),,,,,,NCH454,,,UMH402,,SLW36,,,,,HPP323,GtG729 / PH372,,,,,,,W&R457,Cha589,,,,,,,,Deut 6:5-6; Deut 10:12-16; 1 Peter 2:2-10; Matt 5:1-12; Phil 3:4b-14; Ps 40:1-11; Ps 84; 1John 3:2,,
Lord I was blind; I could not see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP433,,,
Lord I will bow to you,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS177,,,,,,,,,
Lord I will lift mine eyes,(Smallwood),Ps 121; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS121B,,,,,,,,,
Lord I will lift my eyes to the hills,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS45,,,,,,,,,
Lord if faith is disenchanted,,,,,,,,,,,,,,,,A&M528,,,,,,,,,,,SP146,,,,,,,,,
Lord in love and perfect wisdom,,,,,,,,,CH702,,,,,,,,,,,,,,,,,,,,,,,,,,Blaenwern,
Lord in our lonely hours and when our spirit faints,Fred Pratt Green,Allein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF616,,,,,
Lord in the strength of grace,,,TiS 483,AHB 408,,,,,,,,,,,,,,,,,,,,,,,,,,,StF448,,,,,
Lord in Your Great Love,,,,,,,,,,,,,,,,,,,G(II)64,GC68,,,,,,,,,,,,,,,,
Lord in your mercy hear our prayer,(Harper),,,,,,,,,,,,,,,A&M405,,,,,,,,,,,SP207,,,,,,,Simple prayer response,,
Lord in your mercy hear our prayer,,,,,,,,Iona (T1AU),,,,,,,,,,,,,,,,,,,,,,,,Lau29,,,,
Lord increase our faith,(Haas),Ps 92; Lk 11:1–13; Lk 17:5,,,,,,,,,,,,,,,,,,,GC(II)565,G(3)655,,,,,,,,,,,,Quite nice simple song of devotion and turning to God.,,
Lord it belongs not to my care,(Baxter),,,AHB 466,,,,,,,,,,,,A&M306,,,,,,,,CP(E) 224,,,,,,,,Lau916,,,,
Lord it is eventide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP434,,,
Lord It Is Good,(Bonighton),Ps 92,,,,,,,,,,,,,GA054,,,,G(II)80,GC86,,,,,,,,,,,,,,"Could be quite good. Nice energetic tune, and interesting Cantor part. This is quite majestic; Needs a cantor for the verses. Wouldn't work with read verses as the refrain is very short.",,
Lord Jesus as the shadows long are stealing,(Fisher),Maundy Thursday,,,,,,,CH372,,,StS078,,,,,,,,,,,,,,,,,,,,,,Funny language,HERZLIEBSTER JESU,
Lord Jesus as we turn from sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau202,,,,
Lord Jesus Christ be present here,(Wilhelm II),,,,,,,,,,,,LBW253,ELW527,,,,,,,,,,CP(E) 312,,,,,,,,,,,,
Lord Jesus christ Gather us together,Alstott,,,,AoV1-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Better songs for this passage out there,
Lord Jesus Christ invited guest and Saviour,,,,,,,,,,,,,,,,A&M346,,,,,,,,,,,SP133,,,,,,,,,
Lord Jesus Christ lover of all,(Bell),Matt 9:20-22; John 14:27; Lk 8:43-48; Mark 5:24-34; Mark 6:47-56,TiS 737,,,,,"Iona (Common Ground, HSNW)",,,,,,,,A&M516,,,,,,,,,,,SP142,,URW427,,,Lau437,,,,
Lord Jesus Christ on this your day of light,(Williams),Ro 6:1-5,TiS 487,AHB 414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Jesus Christ Our Lord Most Dear ,,,,,,,,,,,,,,,,,,PH496,,,,,,,,,,,,,,,,,Von Himmel hoch,
Lord Jesus Christ son of the living God,(Browning),Ps 51:4 ; Ps 51:11–13,,,,,,,,,,,,,,,,,,,GC(II)409,G(3)477,,,,,,,,,,,,"A simple chant based on ""The Jesus Prayer"" with a beautiful (and optional) cantor which is really worth using. Nice sound sample and sheet music sample here. www.hymnprint.net",,
Lord Jesus Christ we humbly pray,(Jacobs),,,,,,,,,,,,LBW225,,,,,,,,,,,,,,,,,,,,,,,
Lord Jesus Christ we seek thy face ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-389,,,,,,,,
Lord Jesus Christ you have come to us,(Appleford),Lk 11:1-13; Communion; Easter Season; Pauline statements of faith; ,TiS 526,AHB 451,,,,,,,,,,,,A&M712,,,,,,,,CP(E) 505,,,,,,,StF594,Lau772,MP435,It's basically a creed.,,
Lord Jesus Christ you have prepared,(Kinner),,,,,,,,,,,,LBW208,,,,,,,,,,,,,,,,,,,,,,,
Lord Jesus if the same you are,(Wesley),Ps 36:7-9; Ps 42:1-5; Isa 60:1-6; Matt 5:3-10; Matt 6:19-23; Lk 17:20-21; Lk 20:41-44; Lk 21:19-28; Heb 13:8,TiS 566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good old fashioned tune and old fashioned words which may be very meaningful for some.,,
Lord Jesus Lamb Of God you take away our sin,(Willcock),,,,AoV1-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Better songs for this passage out there,
Lord Jesus look on this,(Paisley),,,,,,,,,,,,,,HiOS094,,,,,,,,,,,,,,,,,,,,,
Lord Jesus once a child,(Pratt Green),,TiS 490,AHB 415,,,,,,,,,,,,,,,,,,,,,,,,,,,StF537,,,,,
Lord Jesus our bright Morning Star,,,TiS 199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Jesus spoke in parables,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB201,,,,,,,,
Lord Jesus Sun of Righteousness,(LeCroy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,82Hml-144,,,,,,
Lord Jesus think on me,(Synesium of Cyrene),"Ps 25:1-10; Ps 51; Ps 106:4; Ps 119:132; Isa 30:21; Lk 22:40; James 4:7-10; John 14:1-14; John 17:6-19; Lk 22:14-23:56; Matt 11:16-19, 25-30; Matt 5:3-10; John 8:12-18; John 14:6-10; Lk 15:11-32; 1 Peter 2:24-25; 1John 1:5-10; 1John 3:1-3",TiS 546,AHB 122,,,,,CH491 / CH492,,,,LBW309,ELW599,,A&M127,HPP405,GtG417 / PH301,,,,,CP511,CP(E) 97,W&R386,,,,,82Hml-641,,Lau204,,"Uncomfortable words, but could be used quite beautifully. CH492 has better words, CH491 has older, less straightforward words.",,
Lord Jesus we belong to you (because we bear your name),,Matt 5:13-16; Matt 6:19-23; Matt 10:38-42; Mark 9:39-42; John 13:20-26; John 15:7-11; Lk 9:49-62; Lk 17:1-6; Lk 6:36-49; 1 Co 8:9-12; Ro 14:7-9,TiS 686,,,ATE 292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Jesus we must know you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau937,,,,
Lord Jesus who through forty days,(Hernaman,Isa 26:1-4; John 14:27; Lk 15:11-32; Lk 24:28-35; 1 Peter 5:6-11,,,,,NCH211,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST FLAVIAN,
Lord Jesus you shall be my song / Jésus je voudrais te chanter,(Les Petites Soeurs de Jesus),,,,,,,,,,VU641,StJ,,ELW808,,,,GtG737,,,,,,,,,,,,,,,,,,
Lord keep us steadfast in your word,(Luther),,TiS 436,,,,,,,,,,LBW230,ELW517,,,,,,,,,,,,,,,,,,,,TiS words are not great.,,
Lord let me enter your kingdom / Ndingen' Endumisweni ,,,,,,,,Iona (M&G),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord let me see see more and more,(Langmead),Acts 11:1-18; ,TiS 681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord let my heart be good soil,(Hanson),Mark 13:1-23; ,,,,,,,,,,,WoV713,ELW512,,,,,,,,,,,,,,,,,,,,A simple and quite lovely short song with hope of being a fertile place for love and peace to grow.,,
Lord Let Us See Your Kindness,(Haugen),Ps 85,,,,,,,,,,,,,GA049,,,,G(II)73,GC79,GC(II)48,G(3)062,,,,,,,,,,,,Some versions are more inclusive.,,
Lord let your face shine on us,GELINEAU,,TiS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masculine,
Lord Let Your Face Shine Upon Us (Ps 4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord let your kingdom come your will be done,(Johanssen-Werner),Intercessions,,,,,,,,,,,,,,SFFS 2201,,,,,,,,,,,,,,,,,,,,
Lord let your kingdowm come,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord let your lovingkindness be upon us,,Ps 33; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS033A,,,,,,,,,
Lord let your mercy be on us,(Proulx),Ps 33 ,,,,,,,,,,,,,,,,PH185,,,,,,,,,,,,,,,,OK. Psalm response with responsive reading. Quite old school.,,
Lord let your mercy be on us,(Arnold),Ps 33,,,,,,,,,,,,,GA032,,,,,,,,,,,,,,,,,,,"OK. Not amazing. Easy response, and plain cantor.",,
Lord let your mercy be on us / A Trusting Psalm,Bates,,,,AoV1-115,,,,,,,,,,GA455,,,,,,,,,,,,,,,,,,,,boring,
Lord let your servant go in peace,(Strathdee),Lk 2:22-40,,,,,,,,,,,,,,,,,,,,,CP266,,,,,,URW025,,,,,,,
Lord listen to my cry,(Leckebusch),Ps 61; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS061C,,,,,,,,,
Lord listen to my righteous plea,(Otte),Ps 17; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS017C,,,,,,,,,
Lord Listen to Your Children Praying,(Medema),"Lk 11:1-13; Ps 17:1-7, 15; Rev 22:12-14, 16-17, 20-21",,,,ATFG575,,,,,VU400,,WoV775,ELW752,,SFFS 2193,HPP403,GtG469,,,,,,,W&R489,Cha305,ZSS156,,,,,,,A simple chorus. Seems a bit needy to me. ,,
Lord look upon our working days,(Fraser),,,AHB 560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord make me a means of your peace,(Foley),John 14:23-29,,,,,,,,,,,,,GA516,,,,,,,,,,,,,,,,,Lau899,,Don't know why you would sing this rather than the other one.,,
Lord make me a mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP436,,,
Lord make me an instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP437,,,
Lord make me more holy / Lord make us more holy,(African-American),,,,,,NCH075,,,,,,,,,,,GtG313 / PH536,,,,,,,,,,,,,,,,,"LORD, MAKE ME MORE HOLY",
Lord make us servants of your peace,(Quinn),Mark 4:14; 2 Co 6:9,,,,,,,CH527,,,,,,,A&M717,,,,,,,,,,,SP290,,,82Hml-593,,,,"A nice alternative to ""make me a channel of your peace"". This is sung to the very familiar tune ""O Waly Waly"". It is also sung in the plural (us and we rather than Me and I), which is nice too.",,
Lord Make Us Turn to You,(Haugen),Ps 80:2–3; Ps 80:15–16; Ps 80:18–20; Ps 85:9–14; Lk 1:46–55,,,,,,,,,,,,,,,,PH374,G(II)70,GC75,GC(II)47,,,,,,,,,,,,,,,
Lord make us turn to you,(Boschetti),Ps 80,TiS 42,,,,,,,,,,,,GA047,,,,,,,,,,,,,,,,,,,,,
Lord make us worthy,(Mahler),Ps 8 ,,,,,,,,,,,,,,,,,,,GC(II)557,G(3)662,,,,,,,,,,,,Mush mush mush; prodigal,,
Lord may our prayer rise like incense / Fragrance of Christ,(Haas),,,,,,,,,,,,,,GA079,SFFS 2205,,,,GC134,GC(II)74,G(3)091,,,,,,,,,,,,Likely to be the source of teenage jokes.,,
Lord may we see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP438,,,
Lord Most High,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce443,,,,,,,,
Lord my heart before you ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-390,,,,,,,,
Lord My Heart Cries Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce444,,,,,,,,
Lord my petition heed,,Ps 86; ,,,,,,,,,,,,,,,,,,,,,,,,,PfAS086A,,,,,,,,,
Lord now let your servant (Song of Simeon),,,,,,,,,,,,,,,,A&M397,,,,,,,,,,,SP198,,,,,,,,,
Lord now let your servant depart in peace,(Mann / Loffler),Lk 2:29-32; ,,,,ATAR677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord now let your servant go in peace,(Randall),Lk 2: 29-32; ,Beneath the Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord of all ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-391,,,,,,,,
Lord of all being throned afar,(Holmes),Gen 9:8-17; Ps 43,,,,,,,CH125,,,,,,,,,,,,,,,CP(E) 506,,,,,,82Hml-419,,,MP439,Quite lovely,,
Lord of All Good ,(Bayly),2 tim 4:2,,,,,,,,,,StJ,LBW411,,,,,GtG711 / PH375,,,,,,,,,,,,,,,,,,
Lord of all hopefulness Lord of all joy,(Struther),Ps 4; Ps 16; Ps 17; Ps 104:23; Ps 119:146; Ps 143; Matt 6:25–34,TiS 613,AHB 546,,ATOK 405,,,CH166,,,SLW44,LBW469,ELW765,,A&M713 / SFFS 2197,HPP265,GtG683,,GC578,GC(II)560,G(3)663,CP506,CP(E) 507,W&R469,,PfAS1036,,URW179,82Hml-482,StF526,Lau969,MP882,"2 Peter 1:16-21; Gal 5:1, 13-25; Mark 10:2-16; Mark 10:2-16; Matt 11:16-19, 25-30; Ps 4; Ps 71:1-6",Prefer to SLANE,
Lord of All Leisure Time ,,,,,,,,,,,,,,,,,HPP297,,,,,,,,,,,,,,,,,,,
Lord of all love all life and death,(Gibson),Funeral,,,,,,,,,VU495,,,,AA091,,,,,,,,,,,,,,,,,,,Need to check the tune.,,
Lord of all loving we stand before you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau417,,,,
Lord of all mercy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-392,,,,,,,,
Lord of all Nations Grant me Grace,(Spannaus),Lk 6:27–38; JOHN 15 ; Phil 2:1–18,,,,,,,,,,,LBW419,ELW716,,,,,,GC634,GC(II)602,G(3)703,,,,,,,,,,,,,,
Lord of all power I give you my will,(Winslow),Other versions are more inclusive,,,,,,,,,,,,,,A&M714,,,,,,,,CP(E) 508,,,,,,,,,,,,
Lord of all to whom alone,,,,,,,,,,,,,,,,,,,,,,,,CP(E) 509,,,,,,,,,,,,
Lord of all worlds we worship and adore you,,,,,,,,,,,,,,,,A&M540,,,,,,,,,,,SP248,,,,,,,,,
Lord of all your love's creation,,,,,,,,,,,,,,,,A&M293,,,,,,,,,,,SP113,,,,,,,,,
Lord of beauty thine the splendor,(Alington),Earth Day;,,,,,,,,,,,,,,A&M541,,,,,,,,CP(E) 258,,,,,,,,,,"Old fashioned words and tune for the beauty of earth, and knowledge of the earth. Can also be sung to REGENT SQUARE",,
Lord of creation to you be all praise!,Jack Copley W inslow,Slane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF449,,MP440,,,
Lord of earth and all creation,(Thwaites),Ex 15:1-26; 2Chro 7:14; Isa 60:12-20; Gal 6:1-2; Ro 12:14-21; Eph 2:13-17; Joel 2:21-29; James 1:14-18; James 3:13-18,TiS 672,,,,,,,,,,,,GA554,,,,,,,,,,,,,,,,,,,,,
Lord of every mystery / Examine my heart,Mann,Ps 26:2; Ps 139:23 ; Eph 3:16-19,,,,ATW 423,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is a bit tricky, but if familiar to your congregation would be great to sing.",,
Lord of glory you have bought us,(Alderson),,,,,,,,,,,,LBW424,ELW707,,,,,,,,,,,,,,,,,,,,,,
Lord of Life and King of Glory ,,,,,,,,,,,,,,,,,HPP513,,,,,,,,,,,,,,,,,,,
Lord of life and Lord of all nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB267,,,,,,,,
Lord of life and Lord of nations,Kelly/Willcock,John 20:19-31,,,AoV2-138,,,,,,,,,,GA553,,,,,,,,,,,,,,,,,,,Not sure when we'd use this.,,
Lord of life we come to you,(Walker),,,,,,,Iona (T1AU),CH782,,,,,,,A&M517,,,,,,,,,,,SP143,,,,StF651,Lau783,,,,
Lord of light whose name outshineth / your name outshining,(Lewis),Matt 6:10,,AHB 392,,,,,,,,,LBW405,ELW688,,,,PH425,,,,,,,,,,,,,,,,Good traditional words of the church working together in mission. Set to ABBOT'S LEIGH,,
Lord of lord King of kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP883,,,
Lord of lords and King eternal,,,,,,,,,,,,,,,,A&M581,,,,,,,,CP(E) 357,,,,,,,,,,,,
Lord of our days,(Quintrell / Simper),Deut 7:6; Ps 90; Col 3:12-15; 1 Pet 2:9-10 ,,,,ATN 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord of Our Growing Years ,(Mowbray),Phil 1:3-11; Ps 23; Ps 71:1-6,,,,,,,CH687,,,,,,,,,PH279,,,,,,,W&R608,,,,,,,,,A good song about God being with us through all phases of life. Not quite sure when we'd sing it.,,
Lord of Our Highest Love!,(Tickle),FRANCONIA,,,,,,,,,,,,,,,,,,,,,,,,Cha390,,,,,,,,,,
